,dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
17840,95068,62.69,2022,30,23,17,10,1,20.59,Individual,Full Season,Individual,0.93
17841,95068,62.69,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
17843,95071,26.68,2022,30,29,17,16,1,37.06,Individual,Full Season,Individual,0.75
17844,95071,26.68,2023,31,30,1,1,2,0.0,None,Individual,None,1.0
17845,95080,26.68,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
17846,95080,26.68,2023,1,0,0,0,1,0.0,None,None,None,1.0
17847,95090,82.18,2022,1,0,1,0,0,115.0,None,Individual,None,0.9583
17848,95090,82.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
17849,95097,196.93,2023,17,16,17,16,0,28.0,None,Full Season,None,0.89
17850,95103,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
17851,95103,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17852,95104,196.93,2022,1,0,1,0,0,94.0,None,Individual,None,1.0
17853,95104,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17854,95110,196.93,2022,1,0,1,0,0,83.0,None,Individual,None,1.0
17855,95110,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17857,95112,14.62,2022,30,19,17,6,1,63.4,Full Season,Full Season,Full Season,0.77
17858,95112,14.62,2023,48,36,18,17,2,63.23,None,Full Season,None,1.0
17859,95131,1400.9,2022,1,0,1,0,0,110.0,None,Individual,None,0.97
17860,95131,1400.9,2023,1,0,0,0,1,0.0,None,None,None,1.0
17861,95143,196.93,2022,1,0,1,0,0,88.0,None,Individual,None,1.0
17862,95143,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17864,95149,48.37,2022,13,13,0,0,1,0.0,None,None,None,1.0
17865,95149,48.37,2023,13,13,0,0,2,0.0,None,None,None,1.0
17866,95174,10.45,2023,1,1,1,1,0,35.0,None,Individual,None,1.0
17868,95178,33.3,2022,6,6,0,0,1,0.0,None,None,None,0.99
17869,95178,33.3,2023,6,6,0,0,2,0.0,None,None,None,1.0
17870,95179,23.26,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
17871,95179,23.26,2023,1,0,0,0,1,0.0,None,None,None,1.0
17873,95188,49.08,2022,13,13,0,0,1,0.0,None,None,None,1.0
17874,95188,49.08,2023,13,13,0,0,2,0.0,None,None,None,1.0
17875,95191,11.98,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
17876,95191,11.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
17878,95192,48.37,2022,15,13,2,0,1,37.6,None,Individual,None,0.99
17879,95192,48.37,2023,15,13,0,0,2,0.0,None,None,None,1.0
17880,95194,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
17881,95194,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17882,95195,196.93,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
17883,95198,196.93,2022,4,0,4,0,0,34.5,Individual,Individual,Individual,0.72
17884,95198,196.93,2023,5,0,1,0,1,37.0,None,Individual,None,1.0
17885,95200,196.93,2023,1,1,1,1,0,33.0,None,Individual,None,0.98
17886,95204,33.3,2022,17,17,17,17,0,25.53,Individual,Full Season,Full Season,0.63
17887,95204,33.3,2023,18,18,1,1,1,0.0,None,Individual,None,1.0
17888,95212,1856.78,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
17889,95221,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
17890,95221,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17891,95222,59.73,2022,1,1,1,1,0,40.0,None,Individual,None,1.0
17892,95222,59.73,2023,1,1,0,0,1,0.0,None,None,None,1.0
17893,95223,196.93,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
17894,95226,20.98,2022,1,0,1,0,0,95.0,None,Individual,None,0.9673
17895,95226,20.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
17896,95229,1092.82,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
17897,95229,1092.82,2023,1,0,0,0,1,0.0,None,None,None,1.0
17898,95234,23.35,2022,1,1,1,1,0,230.0,None,Individual,None,0.99
17899,95234,23.35,2023,1,1,0,0,1,0.0,None,None,None,0.8078
17900,95237,196.93,2022,1,0,1,0,0,80.0,None,Individual,None,1.0
17901,95237,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17902,95238,1.84,2022,1,1,1,1,0,0.0,None,None,None,0.7871
17903,95238,1.84,2023,1,1,0,0,1,0.0,None,None,None,1.0
17904,95241,1811.34,2023,1,0,1,0,0,42.0,None,Individual,None,0.97
17905,95246,51.24,2023,1,0,1,0,0,26.0,None,Individual,None,0.995
17907,95254,33.3,2022,30,19,17,6,1,37.06,Full Season,Full Season,Full Season,0.7
17908,95254,33.3,2023,48,29,18,10,2,43.78,None,Full Season,None,1.0
17910,95257,26.81,2022,1,1,0,0,1,0.0,None,None,None,1.0
17911,95257,26.81,2023,1,1,0,0,2,0.0,None,None,None,1.0
17912,95258,16.19,2022,17,5,17,5,0,123.53,Individual,Full Season,Individual,0.98
17913,95258,16.19,2023,18,6,1,1,1,0.0,None,Individual,None,1.0
17914,95259,11.04,2022,1,0,1,0,0,30.0,Individual,Individual,None,0.851
17915,95259,11.04,2023,2,0,1,0,1,23.0,None,Individual,None,0.99
17916,95265,1425.53,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
17917,95269,2.83,2023,1,1,1,1,0,23.0,None,Individual,None,1.0
17918,95270,11.36,2022,2,1,2,1,0,31.5,None,Individual,None,0.97
17919,95270,11.36,2023,2,1,0,0,1,0.0,None,None,None,1.0
17920,95271,2167.79,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
17921,95274,50.46,2023,1,1,1,1,0,25.0,None,Individual,None,1.0
17922,95281,38.67,2022,1,1,1,1,0,35.0,None,Individual,None,1.0
17923,95281,38.67,2023,1,1,0,0,1,0.0,None,None,None,1.0
17924,95285,196.93,2022,1,1,1,1,0,33.0,None,Individual,None,0.98
17925,95285,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
17926,95297,16.19,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
17927,95305,9.54,2022,1,0,1,0,0,30.0,None,Individual,None,0.7711
17928,95305,9.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
17929,95307,1595.62,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
17930,95308,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
17931,95308,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17932,95313,25.94,2022,1,0,1,0,0,75.0,None,Individual,None,1.0
17933,95313,25.94,2023,1,0,0,0,1,0.0,None,None,None,1.0
17934,95314,196.93,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
17935,95314,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17936,95326,196.93,2023,1,0,1,0,0,193.0,None,Individual,None,1.0
17937,95331,196.93,2022,1,0,1,0,0,77.0,None,Individual,None,1.0
17938,95331,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17939,95338,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
17940,95338,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17941,95345,58.29,2023,1,1,1,1,0,55.0,None,Individual,None,1.0
17943,95357,1.84,2022,13,13,0,0,1,0.0,None,None,None,0.9077
17944,95357,1.84,2023,13,13,0,0,2,0.0,None,None,None,1.0
17945,95358,196.93,2022,1,1,1,1,0,38.0,None,Individual,None,1.0
17946,95358,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
17947,95359,1850.36,2023,1,1,1,1,0,80.0,None,Individual,None,1.0
17948,95360,47.39,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
17949,95360,47.39,2023,1,0,0,0,1,0.0,None,None,None,1.0
17951,95362,56.49,2022,30,21,17,8,1,18.42,Individual,Full Season,Individual,0.74
17952,95362,56.49,2023,31,21,1,0,2,0.0,None,Individual,None,1.0
17953,95363,196.93,2022,1,1,1,1,0,33.0,None,Individual,None,0.98
17954,95363,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
17955,95370,1756.9,2023,10,10,10,10,0,33.87,None,Full Season,None,0.99
17956,95372,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
17957,95372,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17959,95380,24.84,2022,30,20,17,7,1,23.33,Individual,Full Season,Individual,0.92
17960,95380,24.84,2023,31,20,1,0,2,0.0,None,Individual,None,1.0
17961,95389,196.93,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
17963,95397,82.62,2022,30,25,17,12,1,65.88,Individual,Full Season,Individual,0.52
17964,95397,82.62,2023,31,26,1,1,2,0.0,None,Individual,None,1.0
17965,95400,1723.74,2023,1,0,1,0,0,149.0,None,Individual,None,1.0
17966,95407,196.93,2023,1,0,1,0,0,48.0,None,Individual,None,1.0
17967,95410,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
17968,95410,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17969,95424,196.93,2023,1,1,1,1,0,48.0,None,Individual,None,1.0
17970,95429,196.93,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
17971,95431,196.93,2022,1,0,1,0,0,38.0,None,Individual,None,1.0
17972,95431,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
17973,95433,10.85,2023,1,0,1,0,0,33.0,None,Individual,None,0.9957
17974,95439,196.93,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
17975,95441,196.93,2023,1,0,1,0,0,52.0,None,Individual,None,1.0
17976,95444,196.93,2023,1,0,1,0,0,59.0,None,Individual,None,1.0
17977,95446,46.25,2022,1,0,1,0,0,50.0,None,Individual,None,0.8765
17978,95446,46.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
17979,95447,196.93,2023,1,0,1,0,0,70.0,None,Individual,None,0.9495
17980,95458,196.93,2022,1,1,1,1,0,65.0,None,Individual,None,1.0
17981,95458,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
17982,95487,196.93,2023,1,1,1,1,0,42.0,None,Individual,None,1.0
17984,95491,54.54,2022,30,30,17,17,1,20.59,Full Season,Full Season,Individual,0.71
17985,95491,54.54,2023,48,48,18,18,2,24.32,None,Full Season,None,1.0
17986,95495,33.3,2022,1,0,1,0,0,28.0,None,Individual,None,0.8946
17987,95495,33.3,2023,1,0,0,0,1,0.0,None,None,None,1.0
17988,95504,69.88,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
17989,95504,69.88,2023,1,0,0,0,1,0.0,None,None,None,1.0
17990,95510,329.11,2022,1,0,1,0,0,65.0,None,Individual,None,0.9995
17991,95510,329.11,2023,1,0,0,0,1,0.0,None,None,None,1.0
17992,95518,1726.15,2023,1,1,1,1,0,59.0,None,Individual,None,1.0
17994,95521,1598.81,2022,30,23,17,10,1,25.41,Individual,Full Season,Individual,0.86
17995,95521,1598.81,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
17996,95524,13.37,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
17997,95524,13.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
17998,95532,17.84,2022,17,8,17,8,0,24.71,Individual,Full Season,Individual,0.93
17999,95532,17.84,2023,18,9,1,1,1,0.0,None,Individual,None,1.0
18000,95533,196.93,2023,1,1,1,1,0,23.0,None,Individual,None,1.0
18001,95543,48.6,2022,1,0,1,0,0,115.0,None,Individual,None,1.0
18002,95543,48.6,2023,1,0,0,0,1,0.0,None,None,None,1.0
18004,95544,69.88,2022,13,13,0,0,1,0.0,None,None,None,1.0
18005,95544,69.88,2023,13,13,0,0,2,0.0,None,None,None,1.0
18006,95547,196.93,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
18007,95550,1743.19,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
18009,95553,2.83,2022,30,22,17,9,1,40.43,Individual,Full Season,Individual,0.93
18010,95553,2.83,2023,31,23,1,1,2,0.0,None,Individual,None,1.0
18011,95555,59.73,2022,1,0,1,0,0,60.0,None,Individual,None,1.0
18012,95555,59.73,2023,1,0,0,0,1,0.0,None,None,None,1.0
18014,95557,10.7,2022,30,23,17,10,1,28.82,Individual,Full Season,Individual,0.94
18015,95557,10.7,2023,31,23,1,0,2,0.0,None,Individual,None,1.0
18016,95559,41.92,2022,1,0,1,0,0,100.0,None,Individual,None,0.98
18017,95559,41.92,2023,1,0,0,0,1,0.0,None,None,None,1.0
18018,95567,127.33,2022,1,0,1,0,0,80.0,None,Half Season,None,0.99
18019,95567,127.33,2023,1,0,0,0,1,0.0,None,None,None,1.0
18021,95569,41.44,2022,13,13,0,0,1,0.0,None,None,None,1.0
18022,95569,41.44,2023,13,13,0,0,2,0.0,None,None,None,1.0
18023,95570,13.28,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
18025,95576,18.51,2022,30,20,17,7,1,24.71,Individual,Full Season,Individual,0.99
18026,95576,18.51,2023,31,20,1,0,2,0.0,None,Individual,None,1.0
18028,95590,7.19,2022,30,25,17,12,1,24.71,Full Season,Full Season,Full Season,0.52
18029,95590,7.19,2023,34,29,4,4,2,27.49,None,Full Season,None,0.99
18030,95605,281.76,2023,1,1,1,1,0,42.0,None,Individual,None,1.0
18031,95606,69.88,2023,1,0,1,0,0,199.0,None,Individual,None,1.0
18032,95612,10.85,2022,1,0,1,0,0,35.0,None,Individual,None,0.6043
18033,95612,10.85,2023,1,0,0,0,1,0.0,None,None,None,1.0
18034,95615,11.08,2022,2,1,2,1,0,22.5,None,Individual,None,0.96
18035,95615,11.08,2023,2,1,0,0,1,0.0,None,None,None,1.0
18036,95617,8.55,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
18037,95623,133.7,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
18038,95626,1917.16,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
18039,95626,1917.16,2023,1,0,0,0,1,0.0,None,None,None,1.0
18041,95628,10.45,2022,30,23,17,10,1,38.95,Individual,Full Season,Individual,1.0
18042,95628,10.45,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
18044,95629,43.06,2022,30,20,17,7,1,31.76,Individual,Full Season,Individual,0.92
18045,95629,43.06,2023,31,21,1,1,2,0.0,None,Individual,None,1.0
18046,95643,1827.55,2022,1,0,1,0,0,50.0,None,Individual,None,0.98
18047,95643,1827.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
18048,95652,1668.75,2023,1,1,1,1,0,59.0,None,Individual,None,1.0
18049,95653,1765.12,2023,1,0,1,0,0,199.0,None,Individual,None,1.0
18050,95655,17.84,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
18051,95663,6400.16,2023,1,0,1,0,0,65.0,None,Individual,None,1.0
18053,95664,44.96,2022,13,13,0,0,1,0.0,None,None,None,1.0
18054,95664,44.96,2023,13,13,0,0,2,0.0,None,None,None,1.0
18055,95667,44.96,2023,1,1,1,1,0,25.0,None,Individual,None,1.0
18056,95672,1966.83,2023,1,0,1,0,0,152.0,None,Individual,None,1.0
18057,95673,21.65,2022,17,16,17,16,0,24.71,Individual,Full Season,Individual,0.81
18058,95673,21.65,2023,18,17,1,1,1,0.0,None,Individual,None,1.0
18059,95674,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
18060,95674,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
18061,95682,54.54,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
18062,95682,54.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
18063,95688,196.93,2023,1,1,1,1,0,60.0,None,Individual,None,1.0
18065,95700,20.13,2022,13,13,0,0,1,0.0,None,None,None,1.0
18066,95700,20.13,2023,13,13,0,0,2,0.0,None,None,None,1.0
18067,95704,1302.48,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
18068,95704,1302.48,2023,1,0,0,0,1,0.0,None,None,None,1.0
18070,95713,46.25,2022,30,24,17,11,1,23.33,Individual,Full Season,Individual,0.83
18071,95713,46.25,2023,31,24,1,0,2,0.0,None,Individual,None,1.0
18072,95725,19.18,2022,1,0,1,0,0,60.0,None,Individual,None,1.0
18073,95725,19.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
18075,95730,22.4,2022,30,24,17,11,1,24.71,Individual,Full Season,Individual,0.96
18076,95730,22.4,2023,31,24,1,0,2,0.0,None,Individual,None,1.0
18078,95735,14.62,2022,13,13,0,0,1,0.0,None,None,None,1.0
18079,95735,14.62,2023,13,13,0,0,2,0.0,None,None,None,1.0
18080,95736,196.93,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
18081,95738,1713.71,2022,17,8,17,8,0,40.8,Individual,Full Season,Individual,0.85
18082,95738,1713.71,2023,18,9,1,1,1,0.0,None,Individual,None,1.0
18084,95744,23.35,2022,30,26,17,13,1,24.71,None,Full Season,None,0.62
18085,95744,23.35,2023,31,27,1,1,2,0.0,None,None,None,1.0
18086,95746,1438.19,2023,1,0,1,0,0,46.0,None,Individual,None,1.0
18087,95748,1.84,2023,1,0,1,0,0,37.0,None,Individual,None,0.9975
18088,95749,196.93,2022,1,0,1,0,0,0.0,None,None,None,0.99
18089,95749,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
18091,95751,16.2,2022,30,29,17,16,1,144.12,Individual,Full Season,Full Season,0.62
18092,95751,16.2,2023,31,30,1,1,2,0.0,None,Individual,None,1.0
18094,95762,32.18,2022,30,26,17,13,1,23.26,Individual,Full Season,Individual,0.86
18095,95762,32.18,2023,31,26,1,0,2,0.0,None,Individual,None,1.0
18096,95772,122.18,2022,2,0,2,0,0,35.0,None,Individual,None,1.0
18097,95772,122.18,2023,2,0,0,0,1,0.0,None,None,None,1.0
18098,95779,12.29,2022,1,0,1,0,0,55.0,None,Individual,None,0.8737
18099,95779,12.29,2023,1,0,0,0,1,0.0,None,None,None,1.0
18100,95785,228.28,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
18101,95785,228.28,2023,1,0,0,0,1,0.0,None,None,None,1.0
18102,95786,69.88,2023,1,1,1,1,0,23.0,None,Individual,None,1.0
18103,95787,3628.53,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
18104,95787,3628.53,2023,1,0,0,0,1,0.0,None,None,None,1.0
18105,95796,61.71,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
18106,95796,61.71,2023,1,0,0,0,1,0.0,None,None,None,1.0
18107,95798,625.56,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
18108,95798,625.56,2023,1,0,0,0,1,0.0,None,None,None,1.0
18109,95801,46.24,2023,1,1,1,1,0,224.0,None,Individual,None,0.99
18111,95807,47.74,2022,30,30,17,17,1,144.12,Individual,Full Season,Individual,0.7217
18112,95807,47.74,2023,31,31,1,1,2,0.0,None,Individual,None,1.0
18113,95810,16.2,2022,1,1,1,1,0,60.0,None,Individual,None,1.0
18114,95810,16.2,2023,1,1,0,0,1,0.0,None,None,None,1.0
18115,95811,161.19,2023,1,0,1,0,0,33.0,None,Individual,None,0.9997
18117,95815,26.81,2022,30,20,17,7,1,20.59,Full Season,Full Season,Full Season,0.94
18118,95815,26.81,2023,34,24,4,4,2,17.18,None,Full Season,None,0.95
18120,95824,38.86,2022,30,20,17,7,1,57.65,Individual,Full Season,Individual,0.8
18121,95824,38.86,2023,32,20,2,0,2,36.0,None,Individual,None,1.0
18122,95826,1064.58,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
18123,95826,1064.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
18125,95828,23.26,2022,30,18,17,5,1,28.89,Full Season,Full Season,Full Season,0.87
18126,95828,23.26,2023,48,32,18,14,2,29.18,None,Full Season,None,1.0
18127,95829,38.2,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
18129,95836,27.17,2022,30,28,17,15,1,37.06,Individual,Full Season,Individual,0.98
18130,95836,27.17,2023,31,29,1,1,2,0.0,None,Individual,None,1.0
18131,95841,47.39,2022,1,0,1,0,0,75.0,None,Half Season,None,0.99
18132,95841,47.39,2023,1,0,0,0,1,0.0,None,None,None,1.0
18133,95858,27.17,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
18134,95858,27.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
18135,95862,196.93,2022,1,0,1,0,0,41.0,None,Individual,None,0.9605
18136,95862,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
18137,95869,13.28,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
18138,95869,13.28,2023,1,0,0,0,1,0.0,None,None,None,1.0
18139,95870,51.68,2023,1,0,1,0,0,49.0,None,Individual,None,1.0
18141,95879,2.83,2022,29,18,17,6,1,53.53,Individual,Full Season,Individual,0.81
18142,95879,2.83,2023,30,18,1,0,2,0.0,None,Individual,None,1.0
18143,95884,167.71,2022,1,1,1,1,0,30.0,None,Individual,None,1.0
18144,95884,167.71,2023,1,1,0,0,1,0.0,None,None,None,1.0
18145,95896,63.09,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
18146,95896,63.09,2023,1,0,0,0,1,0.0,None,None,None,1.0
18148,95906,26.75,2022,30,27,17,14,1,50.56,Individual,Full Season,Individual,0.91
18149,95906,26.75,2023,31,27,1,0,2,0.0,None,Individual,None,1.0
18150,95932,42.19,2022,1,0,1,0,0,28.0,None,Individual,None,0.6008
18151,95932,42.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
18153,95937,56.08,2022,30,27,17,14,1,37.06,Individual,Full Season,Individual,0.98
18154,95937,56.08,2023,31,28,1,1,2,0.0,None,Individual,None,1.0
18155,95938,196.93,2022,1,0,1,0,0,47.0,None,Individual,None,0.9797
18156,95938,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
18157,95942,196.93,2023,1,0,1,0,0,44.0,None,Individual,None,1.0
18158,95950,33.23,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
18159,95950,33.23,2023,1,0,0,0,1,0.0,None,None,None,1.0
18160,95955,156.31,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
18161,95955,156.31,2023,1,0,0,0,1,0.0,None,None,None,1.0
18162,95970,23.14,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
18163,95970,23.14,2023,1,0,0,0,1,0.0,None,None,None,1.0
18165,95982,52.21,2022,30,23,17,10,1,71.58,Individual,Full Season,Individual,0.83
18166,95982,52.21,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
18168,95987,46.24,2022,30,30,17,17,1,20.59,Individual,Full Season,Individual,0.9417
18169,95987,46.24,2023,31,31,1,1,2,0.0,None,Individual,None,1.0
18170,96000,196.93,2023,2,0,2,0,0,73.0,None,Individual,None,1.0
18171,96005,10.7,2022,2,0,2,0,0,40.75,None,Individual,None,1.0
18172,96005,10.7,2023,3,0,1,0,1,53.0,None,None,None,1.0
18173,96006,23.26,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
18174,96006,23.26,2023,1,0,0,0,1,0.0,None,None,None,1.0
18176,96012,179.63,2022,13,13,0,0,1,0.0,None,None,None,0.9977
18177,96012,179.63,2023,13,13,0,0,2,0.0,None,None,None,1.0
18178,96013,38.2,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
18179,96013,38.2,2023,1,0,0,0,1,0.0,None,None,None,1.0
18181,96019,17.84,2022,23,18,17,12,1,123.53,Individual,Full Season,Individual,0.8
18182,96019,17.84,2023,24,19,1,1,2,0.0,None,Individual,None,1.0
18183,96028,19.63,2022,4,0,4,0,0,75.0,None,Individual,None,0.93
18184,96028,19.63,2023,4,0,0,0,1,0.0,None,None,None,1.0
18185,96034,196.93,2022,1,0,1,0,0,30.0,None,Half Season,None,1.0
18186,96034,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
18188,96040,59.73,2022,30,24,17,11,1,24.71,Full Season,Full Season,Full Season,0.75
18189,96040,59.73,2023,48,41,18,17,2,34.05,None,Full Season,None,1.0
18190,96041,52.21,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
18191,96043,50.84,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
18192,96043,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
18193,96044,1716.42,2023,1,1,1,1,0,26.0,None,Individual,None,0.99
18194,96046,48.37,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
18195,96046,48.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
18196,96059,196.93,2022,1,1,1,1,0,0.0,None,None,None,0.9927
18197,96059,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18198,96068,59.13,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
18199,96068,59.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
18201,96070,120.47,2022,13,13,0,0,1,0.0,None,None,None,1.0
18202,96070,120.47,2023,13,13,0,0,2,0.0,None,None,None,1.0
18203,96072,196.93,2023,1,0,1,0,0,60.0,None,Individual,None,0.9542
18205,96074,8.0,2022,7,7,0,0,1,0.0,None,None,None,0.98
18206,96074,8.0,2023,7,7,0,0,2,0.0,None,None,None,1.0
18207,96075,50.84,2023,1,0,1,0,0,77.0,None,Individual,None,1.0
18208,96086,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
18209,96086,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
18211,96090,264.69,2022,30,28,17,15,1,25.6,Individual,Full Season,Individual,0.87
18212,96090,264.69,2023,31,29,1,1,2,0.0,None,Individual,None,1.0
18213,96094,23.21,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
18214,96094,23.21,2023,1,0,0,0,1,0.0,None,None,None,1.0
18215,96095,196.93,2022,1,1,1,1,0,47.0,None,Individual,None,1.0
18216,96095,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18217,96100,9.54,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
18218,96109,196.93,2022,1,1,1,1,0,0.0,None,None,None,0.9927
18219,96109,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18220,96110,63.09,2023,1,1,1,1,0,26.0,None,Individual,None,1.0
18222,96111,55.5,2022,30,30,17,17,1,144.12,Full Season,Full Season,Full Season,0.5141
18223,96111,55.5,2023,48,48,18,18,2,145.92,None,Full Season,None,1.0
18224,96113,38.24,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
18226,96114,69.88,2022,13,13,0,0,1,0.0,None,None,None,1.0
18227,96114,69.88,2023,13,13,0,0,2,0.0,None,None,None,1.0
18228,96122,8.0,2022,1,0,1,0,0,42.0,None,Individual,None,0.9817
18229,96122,8.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
18230,96135,196.93,2022,1,1,1,1,0,75.0,None,Individual,None,1.0
18231,96135,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18233,96137,196.93,2022,13,13,0,0,1,0.0,None,None,None,0.988
18234,96137,196.93,2023,13,13,0,0,2,0.0,None,None,None,1.0
18235,96138,24.84,2023,4,0,4,0,0,28.0,None,Individual,None,0.81
18236,96139,48.37,2023,1,0,1,0,0,48.0,None,Individual,None,1.0
18237,96148,54.0,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
18238,96148,54.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
18239,96155,38.15,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
