atp_last,attended_last,attended_prior,clientcode,dimcustomermasterid,distance,events_last,events_prior,lkupclientid,product_current,product_last,product,sascore,seasonyear,scoredate,tenure
30.0,1,1,GALAXY,437589925,10.67,1,1,6,None,Group,None,58.209999999999994,2022,2022-06-23,0
64.0,12,12,GALAXY,437589939,9.87,13,13,6,None,Full Season,Full Season,76.0,2022,2022-06-23,0
21.07,13,13,GALAXY,437589954,50.82,17,17,6,None,Full Season,Full Season,63.0,2022,2022-06-23,0
19.47,1,1,GALAXY,437589959,37.66,1,1,6,None,Individual,None,75.5,2022,2022-06-23,0
46.77,13,13,GALAXY,437589971,147.22,13,13,6,None,Full Season,Full Season,81.0,2022,2022-06-23,0
16.61,13,13,GALAXY,437589976,13.2,16,16,6,None,Full Season,Full Season,86.0,2022,2022-06-23,0
69.89,2,2,GALAXY,437590022,20.28,3,3,6,None,Individual,None,79.0,2022,2022-06-23,0
47.5,1,1,GALAXY,437590033,45.32,1,1,6,None,Individual,None,74.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437590043,12.9,1,1,6,None,Group,None,52.33,2022,2022-06-23,0
21.0,12,12,GALAXY,437590061,17.19,17,17,6,None,Full Season,Full Season,91.0,2022,2022-06-23,0
80.0,1,1,GALAXY,437590063,40.11,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
65.0,0,0,GALAXY,437590083,21.48,1,1,6,None,None,None,100.0,2022,2022-06-23,0
25.8,17,17,GALAXY,437590085,8.22,17,17,6,None,Full Season,Full Season,96.0,2022,2022-06-23,0
41.29,11,11,GALAXY,437590118,86.16,17,17,6,None,Full Season,Full Season,78.0,2022,2022-06-23,0
28.75,17,17,GALAXY,437590129,8.72,17,17,6,None,Full Season,Full Season,92.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437590132,44.75,1,1,6,None,None,None,94.0,2022,2022-06-23,0
29.5,12,12,GALAXY,437590136,13.17,13,13,6,None,Full Season,Full Season,64.0,2022,2022-06-23,0
21.1,8,8,GALAXY,437590141,36.37,13,13,6,None,Full Season,Full Season,50.0,2022,2022-06-23,0
25.0,12,12,GALAXY,437590165,10.45,12,12,6,None,Full Season,Full Season,71.0,2022,2022-06-23,0
47.5,1,1,GALAXY,437590208,147.22,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
66.27,2,2,GALAXY,437590292,430.19,2,2,6,None,Full Season,None,75.0,2022,2022-06-23,0
150.0,1,1,GALAXY,437590331,11.88,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
30.0,1,1,GALAXY,437590371,12.49,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437590459,6.79,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
23.71,10,10,GALAXY,437590551,47.63,13,13,6,None,Full Season,Full Season,55.00000000000001,2022,2022-06-23,0
24.0,0,0,GALAXY,437590563,13.38,4,4,6,None,None,None,91.0,2022,2022-06-23,0
20.27,6,6,GALAXY,437590670,168.91,14,14,6,None,Full Season,Full Season,50.0,2022,2022-06-23,0
45.6,9,9,GALAXY,437590692,95.08,13,13,6,None,Full Season,None,57.99999999999999,2022,2022-06-23,0
22.0,1,1,GALAXY,437590723,147.22,1,1,6,None,Group,None,83.0,2022,2022-06-23,0
39.1,1,1,GALAXY,437591016,96.72,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
43.18,3,3,GALAXY,437591068,42.96,4,4,6,None,Individual,None,55.00000000000001,2022,2022-06-23,0
50.0,0,0,GALAXY,437592077,62.25,1,1,6,None,None,None,100.0,2022,2022-06-23,0
45.33,2,2,GALAXY,437592475,0.83,2,2,6,None,Individual,None,70.0,2022,2022-06-23,0
40.0,8,8,GALAXY,437593362,15.03,8,8,6,None,Mini Plan,Full Season,69.0,2022,2022-06-23,0
7.14,2,2,GALAXY,437593569,38.46,2,2,6,None,Group,None,82.0,2022,2022-06-23,0
46.67,16,16,GALAXY,437593576,101.81,17,17,6,None,Mini Plan,None,49.0,2022,2022-06-23,0
22.25,0,0,GALAXY,437594163,14.47,1,1,6,None,None,None,82.0,2022,2022-06-23,0
51.8,1,1,GALAXY,437594221,107.97,3,3,6,None,Individual,None,57.99999999999999,2022,2022-06-23,0
38.0,1,1,GALAXY,437594407,58.53,1,1,6,None,Group,None,55.00000000000001,2022,2022-06-23,0
20.14,14,14,GALAXY,437594495,15.59,16,16,6,None,Full Season,Full Season,91.0,2022,2022-06-23,0
324.64,12,12,GALAXY,437594608,575.86,13,13,6,None,Full Season,None,50.0,2022,2022-06-23,0
58.48,1,1,GALAXY,437594634,35.58,1,1,6,None,Individual,None,72.0,2022,2022-06-23,0
22.0,8,8,GALAXY,437594773,27.13,13,13,6,None,Full Season,None,56.99999999999999,2022,2022-06-23,0
25.0,2,2,GALAXY,437594909,17.19,2,2,6,None,Group,Mini Plan,43.0,2022,2022-06-23,0
25.15,1,1,GALAXY,437595006,100.57,1,1,6,None,Group,None,99.0,2022,2022-06-23,0
39.44,2,2,GALAXY,437595033,13.2,2,2,6,None,Group,None,84.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437595095,12.16,1,1,6,None,None,None,99.0,2022,2022-06-23,0
25.33,1,1,GALAXY,437595105,20.75,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
69.8,3,3,GALAXY,437595173,13.38,3,3,6,None,Group,None,36.0,2022,2022-06-23,0
150.0,0,0,GALAXY,437595190,73.88,1,1,6,None,None,None,96.0,2022,2022-06-23,0
91.0,1,1,GALAXY,437595319,147.22,1,1,6,None,Individual,None,99.75,2022,2022-06-23,0
21.63,15,15,GALAXY,437595531,7.5,16,16,6,None,Full Season,Full Season,73.0,2022,2022-06-23,0
34.29,0,0,GALAXY,437595633,33.08,2,2,6,None,None,None,98.0,2022,2022-06-23,0
61.0,1,1,GALAXY,437595670,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
45.0,0,0,GALAXY,437595724,147.22,1,1,6,None,None,None,67.0,2022,2022-06-23,0
43.33,1,1,GALAXY,437595779,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
165.5,1,1,GALAXY,437595803,170.53,1,1,6,None,Individual,Individual,57.99999999999999,2022,2022-06-23,0
32.21,1,1,GALAXY,437595839,21.29,7,7,6,None,Individual,None,71.0,2022,2022-06-23,0
20.25,0,0,GALAXY,437596066,35.61,2,2,6,None,None,None,91.0,2022,2022-06-23,0
22.48,11,11,GALAXY,437596082,35.09,13,13,6,None,Full Season,Full Season,67.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437596118,147.22,1,1,6,None,Group,None,71.0,2022,2022-06-23,0
51.5,2,2,GALAXY,437596347,10.45,2,2,6,None,Individual,Group,46.0,2022,2022-06-23,0
23.14,0,0,GALAXY,437596357,147.22,2,2,6,None,None,None,98.0,2022,2022-06-23,0
27.86,12,12,GALAXY,437596368,15.49,13,13,6,None,Full Season,Full Season,62.0,2022,2022-06-23,0
28.13,1,1,GALAXY,437596536,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
27.0,3,3,GALAXY,437596537,147.22,3,3,6,None,Group,None,48.0,2022,2022-06-23,0
40.0,0,0,GALAXY,437596578,31.89,1,1,6,None,None,None,100.0,2022,2022-06-23,0
15.0,1,1,GALAXY,437596601,147.22,1,1,6,None,Group,Group,53.0,2022,2022-06-23,0
25.0,0,0,GALAXY,437596605,63.32,1,1,6,None,None,None,66.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437596689,17.77,1,1,6,None,None,None,98.65,2022,2022-06-23,0
131.0,1,1,GALAXY,437596702,82.35,1,1,6,None,Individual,None,66.9,2022,2022-06-23,0
58.91,2,2,GALAXY,437596717,25.43,2,2,6,None,Individual,None,47.0,2022,2022-06-23,0
29.36,17,17,GALAXY,437596728,16.02,17,17,6,None,Full Season,Full Season,85.0,2022,2022-06-23,0
38.0,1,1,GALAXY,437596799,14.7,1,1,6,None,Individual,Group,73.0,2022,2022-06-23,0
45.6,1,1,GALAXY,437596807,147.22,2,2,6,None,Individual,None,64.0,2022,2022-06-23,0
29.07,1,1,GALAXY,437596850,27.13,1,1,6,None,Individual,Group,75.0,2022,2022-06-23,0
25.0,0,0,GALAXY,437596859,14.66,1,1,6,None,None,None,100.0,2022,2022-06-23,0
50.13,2,2,GALAXY,437596863,83.15,2,2,6,None,Individual,None,86.0,2022,2022-06-23,0
26.27,1,1,GALAXY,437596880,17.19,1,1,6,None,Individual,None,83.88,2022,2022-06-23,0
22.11,6,6,GALAXY,437597022,25.38,6,6,6,None,Group,Partial Plan,66.0,2022,2022-06-23,0
17.0,8,8,GALAXY,437597058,33.33,13,13,6,None,Full Season,Full Season,57.99999999999999,2022,2022-06-23,0
56.29,16,16,GALAXY,437597082,40.0,17,17,6,None,Full Season,Full Season,94.0,2022,2022-06-23,0
51.3,14,14,GALAXY,437597115,78.22,17,17,6,None,Full Season,Full Season,53.0,2022,2022-06-23,0
18.53,1,1,GALAXY,437597147,147.22,1,1,6,None,Individual,None,74.0,2022,2022-06-23,0
50.11,7,7,GALAXY,437597174,34.69,7,7,6,None,Partial Plan,None,73.0,2022,2022-06-23,0
19.0,12,12,GALAXY,437597228,22.0,13,13,6,None,Full Season,Full Season,77.0,2022,2022-06-23,0
36.04,2,2,GALAXY,437597250,147.22,2,2,6,None,Individual,None,69.0,2022,2022-06-23,0
46.78,5,5,GALAXY,437597269,15.16,7,7,6,None,Group,None,80.0,2022,2022-06-23,0
23.0,1,1,GALAXY,437597282,10.22,1,1,6,None,Group,Group,55.15,2022,2022-06-23,0
100.0,1,1,GALAXY,437597321,8.67,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
23.26,15,15,GALAXY,437597355,91.93,16,16,6,None,Full Season,Full Season,73.0,2022,2022-06-23,0
15.0,1,1,GALAXY,437597357,23.7,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
100.0,1,1,GALAXY,437597376,17.4,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
35.29,17,17,GALAXY,437597510,100.57,17,17,6,None,Full Season,Full Season,95.0,2022,2022-06-23,0
14.5,1,1,GALAXY,437597537,0.83,1,1,6,None,Group,None,98.67,2022,2022-06-23,0
26.0,1,1,GALAXY,437597546,23.73,1,1,6,None,Group,None,93.45,2022,2022-06-23,0
30.0,1,1,GALAXY,437597557,10.21,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
75.0,0,0,GALAXY,437597582,32.34,1,1,6,None,None,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437597588,17.4,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
49.0,1,1,GALAXY,437597625,147.22,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
29.0,0,0,GALAXY,437597647,9.28,1,1,6,None,None,None,88.0,2022,2022-06-23,0
44.0,3,3,GALAXY,437597658,38.47,3,3,6,None,Individual,None,57.99999999999999,2022,2022-06-23,0
25.0,1,1,GALAXY,437597686,90.74,1,1,6,None,Group,None,99.6,2022,2022-06-23,0
52.5,1,1,GALAXY,437597709,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
22.5,13,13,GALAXY,437597764,9.77,13,13,6,None,Full Season,Full Season,53.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437597807,949.82,1,1,6,None,None,None,100.0,2022,2022-06-23,0
165.5,1,1,GALAXY,437597861,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
100.0,1,1,GALAXY,437597888,25.25,1,1,6,None,Individual,None,95.07,2022,2022-06-23,0
50.0,1,1,GALAXY,437597894,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437597900,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
41.23,2,2,GALAXY,437598006,54.35,2,2,6,None,Individual,None,44.0,2022,2022-06-23,0
35.64,1,1,GALAXY,437598013,76.59,2,2,6,None,Individual,None,95.0,2022,2022-06-23,0
50.0,1,1,GALAXY,437598023,53.3,1,1,6,None,Individual,None,94.08,2022,2022-06-23,0
25.33,1,1,GALAXY,437598049,86.16,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
51.8,1,1,GALAXY,437598061,85.54,1,1,6,None,Individual,None,94.75,2022,2022-06-23,0
50.0,1,1,GALAXY,437598087,45.88,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437598102,36.46,1,1,6,None,None,Individual,56.99999999999999,2022,2022-06-23,0
47.52,1,1,GALAXY,437598107,147.22,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
35.0,1,1,GALAXY,437598114,8.23,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
24.01,1,1,GALAXY,437598119,9.45,2,2,6,None,Individual,None,95.0,2022,2022-06-23,0
35.0,1,1,GALAXY,437598203,3747.56,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
32.5,1,1,GALAXY,437598210,376.81,1,1,6,None,Individual,None,66.0,2022,2022-06-23,0
28.0,1,1,GALAXY,437598268,17.26,1,1,6,None,Individual,None,46.949999999999996,2022,2022-06-23,0
31.14,5,5,GALAXY,437598320,35.61,13,13,6,None,Full Season,None,72.0,2022,2022-06-23,0
79.0,0,0,GALAXY,437598389,147.22,1,1,6,None,Individual,None,71.0,2022,2022-06-23,0
38.24,12,12,GALAXY,437598435,7.5,13,13,6,None,Full Season,Full Season,74.0,2022,2022-06-23,0
41.25,2,2,GALAXY,437598458,8.74,2,2,6,None,Individual,None,53.0,2022,2022-06-23,0
68.92,3,3,GALAXY,437598545,11.88,3,3,6,None,Individual,Individual,68.0,2022,2022-06-23,0
140.0,0,0,GALAXY,437598560,49.68,1,1,6,None,None,None,100.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437598561,0.83,1,1,6,None,None,None,95.33,2022,2022-06-23,0
60.0,0,0,GALAXY,437598565,21.25,1,1,6,None,None,None,95.0,2022,2022-06-23,0
99.5,1,1,GALAXY,437598588,28.66,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437598604,4.53,1,1,6,None,Group,None,78.46,2022,2022-06-23,0
60.0,2,2,GALAXY,437598614,73.12,2,2,6,None,Group,None,43.0,2022,2022-06-23,0
23.0,12,12,GALAXY,437598633,159.78,13,13,6,None,Full Season,None,65.0,2022,2022-06-23,0
40.5,1,1,GALAXY,437598699,81.07,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
37.88,17,17,GALAXY,437598731,28.02,17,17,6,None,Full Season,Full Season,81.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437598749,147.22,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
47.5,1,1,GALAXY,437598756,92.91,1,1,6,None,Individual,None,80.0,2022,2022-06-23,0
31.62,1,1,GALAXY,437598762,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
60.0,1,1,GALAXY,437598773,21.14,1,1,6,None,Individual,None,89.24,2022,2022-06-23,0
23.0,1,1,GALAXY,437598809,147.22,1,1,6,None,Group,None,98.0,2022,2022-06-23,0
44.0,2,2,GALAXY,437598837,74.32,2,2,6,None,Group,None,49.0,2022,2022-06-23,0
94.53,0,0,GALAXY,437598862,35.09,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
23.76,16,16,GALAXY,437598897,24.37,17,17,6,None,Full Season,Full Season,90.0,2022,2022-06-23,0
0.0,1,1,GALAXY,437598900,21.29,1,1,6,None,None,None,94.0,2022,2022-06-23,0
12.5,1,1,GALAXY,437598927,11.29,1,1,6,None,Group,None,84.02,2022,2022-06-23,0
41.43,1,1,GALAXY,437598955,58.53,1,1,6,None,Individual,None,99.33,2022,2022-06-23,0
33.7,3,3,GALAXY,437599021,36.11,3,3,6,None,Individual,Individual,34.0,2022,2022-06-23,0
28.76,1,1,GALAXY,437599027,89.35,1,1,6,None,Individual,None,55.83,2022,2022-06-23,0
26.0,1,1,GALAXY,437599145,14.79,1,1,6,None,Group,None,60.75000000000001,2022,2022-06-23,0
24.09,15,15,GALAXY,437599178,81.07,16,16,6,None,Full Season,Full Season,60.0,2022,2022-06-23,0
48.46,1,1,GALAXY,437599233,53.2,1,1,6,None,Individual,None,80.0,2022,2022-06-23,0
233.59,11,11,GALAXY,437599235,147.22,14,14,6,None,Full Season,Full Season,41.0,2022,2022-06-23,0
100.0,1,1,GALAXY,437599258,20.26,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
53.81,5,5,GALAXY,437599279,37.66,5,5,6,None,Mini Plan,Group,28.999999999999996,2022,2022-06-23,0
15.0,1,1,GALAXY,437599322,11.29,1,1,6,None,Group,None,53.52,2022,2022-06-23,0
30.0,1,1,GALAXY,437599350,25.38,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
52.5,1,1,GALAXY,437599369,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
35.0,1,1,GALAXY,437599382,22.51,1,1,6,None,Group,None,93.15,2022,2022-06-23,0
25.0,15,15,GALAXY,437599459,6.27,17,17,6,None,Full Season,Full Season,55.00000000000001,2022,2022-06-23,0
36.8,13,13,GALAXY,437599488,13.38,13,13,6,None,Full Season,Full Season,88.0,2022,2022-06-23,0
17.19,5,5,GALAXY,437599523,9.35,13,13,6,None,Full Season,None,72.0,2022,2022-06-23,0
59.5,1,1,GALAXY,437599528,38.46,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
68.0,1,1,GALAXY,437599547,10.21,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
129.0,1,1,GALAXY,437599558,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437599576,376.81,1,1,6,None,Individual,None,81.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437599604,49.65,1,1,6,None,Individual,None,89.67,2022,2022-06-23,0
38.0,1,1,GALAXY,437599620,28.02,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
24.54,3,3,GALAXY,437599762,349.83,6,6,6,None,Full Season,None,68.0,2022,2022-06-23,0
29.44,11,11,GALAXY,437599819,62.19,14,14,6,None,Full Season,None,64.0,2022,2022-06-23,0
59.0,0,0,GALAXY,437599820,118.7,1,1,6,None,None,None,93.0,2022,2022-06-23,0
23.0,0,0,GALAXY,437599837,28.63,1,1,6,None,Group,None,86.0,2022,2022-06-23,0
20.67,13,13,GALAXY,437599838,33.08,17,17,6,None,Full Season,Full Season,66.0,2022,2022-06-23,0
49.0,1,1,GALAXY,437599866,50.82,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
66.5,1,1,GALAXY,437599869,9.61,1,1,6,None,Individual,None,83.0,2022,2022-06-23,0
47.82,11,11,GALAXY,437599872,10.21,13,13,6,None,Full Season,Full Season,72.0,2022,2022-06-23,0
34.8,15,15,GALAXY,437599879,38.18,16,16,6,None,Full Season,Full Season,72.0,2022,2022-06-23,0
22.5,1,1,GALAXY,437599938,50.16,1,1,6,None,Group,None,64.0,2022,2022-06-23,0
50.0,0,0,GALAXY,437599951,158.45,1,1,6,None,None,None,85.0,2022,2022-06-23,0
40.48,1,1,GALAXY,437599963,147.22,1,1,6,None,Individual,None,80.0,2022,2022-06-23,0
66.5,1,1,GALAXY,437599975,145.35,1,1,6,None,Individual,None,97.33000000000001,2022,2022-06-23,0
25.0,1,1,GALAXY,437600008,49.48,1,1,6,None,Group,Individual,48.13,2022,2022-06-23,0
29.5,12,12,GALAXY,437600012,10.45,13,13,6,None,Full Season,Full Season,66.0,2022,2022-06-23,0
25.0,1,1,GALAXY,437600071,9.87,1,1,6,None,Group,None,77.23,2022,2022-06-23,0
22.04,1,1,GALAXY,437600085,147.22,1,1,6,None,Individual,None,85.0,2022,2022-06-23,0
79.05,1,1,GALAXY,437600111,20.12,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
77.0,1,1,GALAXY,437600166,51.44,1,1,6,None,Individual,None,91.0,2022,2022-06-23,0
30.0,1,1,GALAXY,437600168,53.3,1,1,6,None,Group,None,99.67,2022,2022-06-23,0
37.5,1,1,GALAXY,437600190,67.19,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
56.0,1,1,GALAXY,437600196,37.66,1,1,6,None,Individual,None,88.5,2022,2022-06-23,0
150.0,1,1,GALAXY,437600213,59.07,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
55.0,1,1,GALAXY,437600216,16.5,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
30.0,0,0,GALAXY,437600222,10.45,1,1,6,None,None,None,97.0,2022,2022-06-23,0
34.75,2,2,GALAXY,437600365,19.6,2,2,6,None,Individual,None,59.0,2022,2022-06-23,0
78.91,1,1,GALAXY,437600381,34.89,1,1,6,None,Individual,None,87.5,2022,2022-06-23,0
24.55,13,13,GALAXY,437600447,9.77,16,16,6,None,Full Season,Full Season,89.0,2022,2022-06-23,0
25.98,16,16,GALAXY,437600460,184.94,17,17,6,None,Full Season,Full Season,57.67,2022,2022-06-23,0
92.51,1,1,GALAXY,437600463,14.79,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
84.0,1,1,GALAXY,437600471,67.27,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
27.0,10,10,GALAXY,437600478,13.91,13,13,6,None,Full Season,Full Season,62.0,2022,2022-06-23,0
23.0,3,3,GALAXY,437600490,22.78,3,3,6,None,Group,None,39.0,2022,2022-06-23,0
79.05,1,1,GALAXY,437600527,10.49,1,1,6,None,Individual,None,90.0,2022,2022-06-23,0
25.15,4,4,GALAXY,437600537,15.42,4,4,6,None,Group,None,57.99999999999999,2022,2022-06-23,0
84.0,1,1,GALAXY,437600540,29.86,1,1,6,None,Individual,None,72.68,2022,2022-06-23,0
0.0,15,15,GALAXY,437600566,10.22,17,17,6,None,Mini Plan,None,88.5,2022,2022-06-23,0
32.5,1,1,GALAXY,437600581,43.69,1,1,6,None,Individual,Individual,52.0,2022,2022-06-23,0
30.0,7,7,GALAXY,437600596,31.48,13,13,6,None,Full Season,None,72.0,2022,2022-06-23,0
50.0,1,1,GALAXY,437600629,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
100.0,1,1,GALAXY,437600637,7.37,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
26.27,1,1,GALAXY,437600664,73.12,1,1,6,None,Individual,None,91.0,2022,2022-06-23,0
46.5,1,1,GALAXY,437600686,50.66,1,1,6,None,Individual,None,99.75,2022,2022-06-23,0
0.0,1,1,GALAXY,437600711,19.31,1,1,6,None,None,None,95.91,2022,2022-06-23,0
177.5,1,1,GALAXY,437600715,36.06,1,1,6,None,Individual,None,90.0,2022,2022-06-23,0
51.5,1,1,GALAXY,437600728,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
52.5,0,0,GALAXY,437600798,376.81,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
28.0,1,1,GALAXY,437600816,147.22,1,1,6,None,Group,None,99.0,2022,2022-06-23,0
44.15,2,2,GALAXY,437600823,37.38,2,2,6,None,Individual,None,87.0,2022,2022-06-23,0
29.0,1,1,GALAXY,437600988,60.85,1,1,6,None,Individual,None,98.67,2022,2022-06-23,0
21.86,14,14,GALAXY,437601082,147.21,16,16,6,None,Mini Plan,Full Season,80.0,2022,2022-06-23,0
84.0,1,1,GALAXY,437601096,18.97,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
44.67,1,1,GALAXY,437601104,147.22,2,2,6,None,Individual,None,63.0,2022,2022-06-23,0
21.18,17,17,GALAXY,437601136,11.29,17,17,6,None,Full Season,Full Season,98.0,2022,2022-06-23,0
38.67,1,1,GALAXY,437601147,147.22,1,1,6,None,Individual,None,94.0,2022,2022-06-23,0
22.5,12,12,GALAXY,437601153,38.47,13,13,6,None,Full Season,None,74.0,2022,2022-06-23,0
21.1,1,1,GALAXY,437601155,37.76,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
18.56,13,13,GALAXY,437601283,27.65,13,13,6,None,Full Season,Full Season,87.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437601319,16.92,1,1,6,None,Group,None,76.29,2022,2022-06-23,0
37.58,7,7,GALAXY,437601329,14.7,14,14,6,None,Full Season,None,70.0,2022,2022-06-23,0
84.0,1,1,GALAXY,437601334,8.23,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
31.5,1,1,GALAXY,437601349,18.73,1,1,6,None,Individual,None,84.0,2022,2022-06-23,0
35.81,15,15,GALAXY,437601374,23.86,16,16,6,None,Full Season,None,52.0,2022,2022-06-23,0
29.06,13,13,GALAXY,437601412,15.49,15,15,6,None,Full Season,Full Season,66.0,2022,2022-06-23,0
25.15,1,1,GALAXY,437601484,37.68,1,1,6,None,Group,Group,57.99999999999999,2022,2022-06-23,0
35.42,11,11,GALAXY,437601485,20.28,13,13,6,None,Full Season,Full Season,66.0,2022,2022-06-23,0
47.5,1,1,GALAXY,437601516,38.59,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
15.0,1,1,GALAXY,437601531,23.58,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
22.84,6,6,GALAXY,437601554,10.96,6,6,6,None,Group,None,56.00000000000001,2022,2022-06-23,0
79.0,1,1,GALAXY,437601594,12.68,1,1,6,None,Individual,None,77.0,2022,2022-06-23,0
73.5,1,1,GALAXY,437601630,21.44,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
40.0,0,0,GALAXY,437601781,49.68,1,1,6,None,None,None,100.0,2022,2022-06-23,0
53.5,2,2,GALAXY,437601782,147.22,2,2,6,None,Individual,None,28.000000000000004,2022,2022-06-23,0
145.0,1,1,GALAXY,437601843,28.49,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437601897,9.87,1,1,6,None,Group,None,95.17,2022,2022-06-23,0
51.5,1,1,GALAXY,437601900,33.28,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
128.5,1,1,GALAXY,437601922,37.99,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
31.07,2,2,GALAXY,437601943,97.41,3,3,6,None,Group,None,92.0,2022,2022-06-23,0
56.0,1,1,GALAXY,437601959,9.87,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
19.11,16,16,GALAXY,437601983,40.11,16,16,6,None,Full Season,Full Season,99.0,2022,2022-06-23,0
35.87,1,1,GALAXY,437602069,29.23,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
117.5,1,1,GALAXY,437602106,44.75,1,1,6,None,Individual,None,94.75,2022,2022-06-23,0
150.0,1,1,GALAXY,437602123,60.21,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
33.75,1,1,GALAXY,437602158,51.44,1,1,6,None,Group,None,90.0,2022,2022-06-23,0
35.0,1,1,GALAXY,437602165,2871.17,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
31.69,16,16,GALAXY,437602213,15.27,17,17,6,None,Full Season,Full Season,83.0,2022,2022-06-23,0
84.0,1,1,GALAXY,437602278,20.28,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
23.07,4,4,GALAXY,437602298,36.46,13,13,6,None,Full Season,None,88.0,2022,2022-06-23,0
38.5,9,9,GALAXY,437602328,94.41,13,13,6,None,Full Season,None,57.99999999999999,2022,2022-06-23,0
60.0,1,1,GALAXY,437602360,147.22,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
42.5,2,2,GALAXY,437602381,86.23,2,2,6,None,Group,None,65.0,2022,2022-06-23,0
23.17,3,3,GALAXY,437602384,0.83,3,3,6,None,Individual,None,89.0,2022,2022-06-23,0
20.0,1,1,GALAXY,437602399,11.88,1,1,6,None,Group,None,78.81,2022,2022-06-23,0
34.85,11,11,GALAXY,437602414,113.79,17,17,6,None,Full Season,Individual,52.0,2022,2022-06-23,0
